t [s],Step_Time(s),I [A],V [V]
30684.35042,1001.491712,0.881968498,3.166190386
30685.35047,1002.491762,1.030301571,3.139722109
30686.36041,1003.501698,0.55264014,3.221589327
30687.3704,1004.511697,0.686717391,3.198198557
30688.37041,1005.511706,0.825847328,3.174192429
30689.37043,1006.511728,0.505722106,3.228667974
30690.38042,1007.521716,0.222950876,3.277911186
30691.38044,1008.521738,-0.120813794,3.337618828
30692.38073,1009.522021,-0.343313426,3.377013445
30693.39046,1010.53175,-0.069384433,3.331155539
30694.39047,1011.531762,-0.115941539,3.33946538
30695.40046,1012.541753,-0.027880037,3.325307846
30696.40048,1013.541772,-0.06920398,3.33269453
30697.40049,1014.541783,-0.125325143,3.342850924
30698.41049,1015.551786,-0.073895782,3.334541082
30699.41051,1016.5518,-0.417660445,3.394248486
30700.41051,1017.551808,-1.211116195,3.532129765
30701.42052,1018.561815,-1.05321908,3.507508278
30702.42053,1019.561823,-0.760703266,3.458264828
30703.42055,1020.561838,0.000451223,3.328077793
30704.42056,1021.561853,0.000270769,3.327770233
30705.4207,1022.561993,0.000270769,3.327770233
30706.43056,1023.57185,0.000270769,3.327462435
30707.43056,1024.571852,0.000451223,3.327462435
30708.43057,1025.571862,0.000270769,3.327770233
30709.43065,1026.571944,0.000270769,3.327770233
30710.44059,1027.58188,0.000270769,3.327770233
30711.44059,1028.581885,0.000451223,3.328077793
30712.4406,1029.581897,0.000451223,3.328077793
30713.44062,1030.581912,0.000270769,3.328077793
30714.45062,1031.591909,0.000451223,3.328077793
30715.45064,1032.591929,0.000270769,3.328077793
30716.45076,1033.592051,0.000451223,3.328385592
30717.46078,1034.602076,0.000631677,3.328385592
30718.47067,1035.611963,0.000270769,3.32869339
30719.48067,1036.621964,0.000270769,3.32869339
30720.4808,1037.622096,0.000270769,3.329001188
30721.49064,1038.631931,0.000270769,3.329001188
30722.49066,1039.631954,0.000270769,3.329616785
30723.49068,1040.631976,0.000451223,3.329308987
30724.4907,1041.631996,0.000451223,3.329308987
30725.49079,1042.63208,0.000451223,3.329616785
30726.50073,1043.642023,0.000270769,3.329616785
30727.51075,1044.652044,0.000451223,3.329616785
30728.52075,1045.662039,0.000270769,3.329924583
30729.52075,1046.662039,0.000451223,3.329924583
30730.52075,1047.66204,0.000451223,3.329924583
30731.52075,1048.662046,0.000270769,3.330232382
30732.52076,1049.662048,0.000451223,3.329924583
30733.52077,1050.662058,0.000270769,3.330232382
30734.52079,1051.662078,0.000631677,3.330232382
30735.53079,1052.672078,0.000451223,3.330232382
30736.54082,1053.682109,0.366411716,3.267446995
30737.55082,1054.692116,0.830358684,3.186811209
30738.5609,1055.702196,1.470970035,3.07478261
30739.57078,1056.712075,1.805170536,3.01445961
30740.57082,1057.712118,2.204334497,2.942749023
30741.57084,1058.712136,2.54340744,2.881810427
30742.58084,1059.722135,1.406187057,3.07478261
30743.58093,1060.72222,1.527271628,3.053546429
30744.59086,1061.73215,1.902796149,2.987683535
30745.59088,1062.732176,1.503812551,3.054777384
30746.59089,1063.732187,1.392111659,3.073243856
30747.60088,1064.742176,1.21147728,3.103405237
30748.60092,1065.742216,1.257493019,3.095403194
30749.6109,1066.752193,1.434337854,3.06401062
30750.61091,1067.752205,0.705304146,3.189273357
30751.61108,1068.752369,1.053038716,3.129873514
30752.62096,1069.762249,1.00251174,3.137567759
30753.62098,1070.762269,0.886660278,3.157880783
30754.63094,1071.772232,-0.013624181,3.313304901
30755.63097,1072.772263,-0.129295126,3.334848881
30756.63113,1073.772423,-0.129475579,3.336079836
30757.64096,1074.782258,0.375975758,3.249288559
30758.64099,1075.782278,-0.255432397,3.358855009
30759.64117,1076.782466,-0.905066431,3.472114563
30760.65096,1077.792258,-0.951262593,3.482886553
30761.65103,1078.792322,-0.384637386,3.38686204
30762.66103,1079.802326,-0.320215344,3.376397848
30763.66105,1080.802339,-1.067474961,3.505969286
30764.66113,1081.802424,-1.006661892,3.497659445
30765.67104,1082.812328,-0.686356306,3.443799734
30766.67105,1083.812341,-0.227101132,3.36531806
30767.6711,1084.812397,-0.059820376,3.336079836
30768.68103,1085.822321,0.000270769,3.325923443
30769.68108,1086.82237,0.000451223,3.325615644
30770.68111,1087.822398,0.000270769,3.326231241
30771.69107,1088.832363,0.000451223,3.326231241
30772.69109,1089.832385,0.055850569,3.316690445
30773.69113,1090.832423,0.204183668,3.291145325
30774.7011,1091.842397,0.208695009,3.290222168
30775.7111,1092.852397,0.000451223,3.325923443
30776.71112,1093.852411,0.055670112,3.316998243
30777.71128,1094.852569,0.000451223,3.32653904
30778.72114,1095.862429,0.000451223,3.32653904
30779.72115,1096.862439,0.000270769,3.327154636
30780.72115,1097.862445,0.000451223,3.326846838
30781.72116,1098.862453,0.000451223,3.327154636
30782.72118,1099.862472,0.000451223,3.327462435
30783.73117,1100.872461,0.000451223,3.327770233
30784.73119,1101.87248,0.041775163,3.320691347
30785.73121,1102.872499,0.167371079,3.298839569
30786.74123,1103.882528,0.31588462,3.273294687
30787.74124,1104.882537,0.607859015,3.222204685
30788.74128,1105.882569,1.38741982,3.086170197
30789.75124,1106.892528,1.587362766,3.049545288
30790.75139,1107.892678,1.856058598,3.001225471
30791.76129,1108.90258,0.909397483,3.163112879
30792.7613,1109.902596,0.501391232,3.233284473
30793.76132,1110.902612,1.271929383,3.100019693
30794.76136,1111.90265,1.823937774,3.003072023
30795.76137,1112.902661,1.846675038,2.997224331
30796.77124,1113.912534,1.202274084,3.106482983
30797.78132,1114.922608,0.478112668,3.232053518
30798.78133,1115.922622,0.366592169,3.252058506
30799.7913,1116.932594,0.371283978,3.251750708
30800.79142,1117.932715,0.575918674,3.216357231
30801.80131,1118.942606,1.085881352,3.128026962
30802.80133,1119.94262,0.839922726,3.169883728
30803.80137,1120.94266,1.155356169,3.114792824
30804.8113,1121.952597,1.081189632,3.12648797
30805.81136,1122.95265,0.928345144,3.152648687
30806.8114,1123.952688,0.213567272,3.276372433
30807.82137,1124.962659,0.208875462,3.277911186
30808.8214,1125.962696,0.557151496,3.218203783
30809.82141,1126.962699,0.821155548,3.172345877
30810.82152,1127.962814,0.835230947,3.169268131
30811.83136,1128.972656,0.589272261,3.211432695
30812.8315,1129.972797,0.858689904,3.164959431
30813.84141,1130.982705,0.575738251,3.213894844
30814.84142,1131.982714,0.709995925,3.190196514
30815.84146,1132.982757,0.515105724,3.224051476
30816.84153,1133.982825,0.375975758,3.248057604
30817.85155,1134.992846,0.375795305,3.248672962
30818.85156,1135.992853,0.232514933,3.273910284
30819.86151,1137.002803,0.232154027,3.274525881
30820.86166,1138.002953,0.371103525,3.250519753
30821.8715,1139.012789,-0.018496435,3.318229198
30822.88146,1140.022755,0.211762726,3.281912327
30823.8815,1141.022791,-0.06920398,3.328077793
30824.8815,1142.022798,-0.352155685,3.375782251
30825.88151,1143.022801,-0.352697045,3.378859997
30826.88153,1144.022818,-0.927623153,3.476731062
30827.89153,1145.032827,-0.59450525,3.424410105
30828.90166,1146.042948,-0.997458816,3.493042946
30829.91154,1147.05283,-0.454292595,3.40378952
30830.91159,1148.052878,-0.589632988,3.425948858
30831.92155,1149.062844,-0.700070798,3.445954084
30832.92156,1150.062857,0.000270769,3.328077793
30833.92159,1151.062885,0.000270769,3.326846838
30834.93158,1152.072872,0.000270769,3.32653904
30835.9316,1153.072891,0.000270769,3.32653904
30836.93161,1154.072904,0.000451223,3.32653904
30837.94161,1155.082898,0.000270769,3.32653904
30838.94161,1156.082905,0.000270769,3.32653904
30839.94168,1157.082971,0.000270769,3.32653904
30840.95162,1158.092917,0.000270769,3.326846838
30841.95164,1159.09293,0.000451223,3.326846838
30842.95174,1160.093029,0.000451223,3.327154636
30843.96165,1161.102941,0.000270769,3.327462435
30844.96166,1162.10295,0.000451223,3.327462435
30845.96176,1163.103055,0.000451223,3.327462435
30846.97167,1164.112966,0.000451223,3.327462435
30847.97169,1165.112983,0.000270769,3.327770233
30848.97178,1166.113077,0.000270769,3.327770233
30849.98172,1167.123013,0.000270769,3.328077793
30850.99171,1168.133,0.000451223,3.328077793
30851.99172,1169.133014,0.622114897,3.222512484
30852.99173,1170.133023,0.979052663,3.159727335
30854.00173,1171.143022,1.480353594,3.071704865
30855.00175,1172.143041,2.046798468,2.972295046
30856.00175,1173.143045,2.431706429,2.903046608
30857.00176,1174.143053,2.876705885,2.823333979
30858.01179,1175.153083,2.510384321,2.881810427
30859.02177,1176.163064,2.22346282,2.92859149
30860.02178,1177.163075,0.858689904,3.160035133
30861.02188,1178.163169,-0.116121992,3.32869339
30862.03178,1179.173077,-0.115941539,3.332078934
30863.03181,1180.1731,-1.132257819,3.507508278
30864.03184,1181.17313,-1.234033823,3.529052258
30865.04182,1182.183111,-0.997458816,3.491504192
30866.04183,1183.18312,-0.659107745,3.435489893
30867.04203,1184.183319,0.000270769,3.323461294
30868.05197,1185.193263,0.0000903,3.322845697
30869.06186,1186.203148,0.000270769,3.322537899
30870.06197,1187.203261,0.000270769,3.322845697
30871.06203,1188.203323,0.000270769,3.323153496
30872.07188,1189.213169,0.000451223,3.323153496
30873.07192,1190.213217,0.000270769,3.323461294
30874.08192,1191.223213,0.000451223,3.323769093
30875.0919,1192.233195,0.000451223,3.323769093
30876.09192,1193.233216,0.000270769,3.324384689
30877.10192,1194.243209,0.000270769,3.324692488
30878.10193,1195.243227,0.000451223,3.324692488
30879.10195,1196.243243,0.000451223,3.325000286
30880.10196,1197.243255,0.07443732,3.312689304
30881.11195,1198.25324,0.399254322,3.256982803
30882.11199,1199.253287,0.607859015,3.220358133
30883.11212,1200.253413,0.895322084,3.170499325
30884.12196,1201.263255,1.666401505,3.03631115
30885.12199,1202.263282,1.392111659,3.080630302
30886.122,1203.263295,0.751680791,3.188965559
30887.132,1204.27329,0.237026274,3.277911186
30888.13202,1205.273308,-0.04646679,3.327154636
30889.13213,1206.273418,0.306501031,3.268062592
30890.14203,1207.283321,0.361900359,3.258521795
30891.14228,1208.283569,0.143912062,3.295762062
30892.15204,1209.293328,0.756372571,3.191119909
30893.15205,1210.29334,1.229703188,3.108329535
30894.15216,1211.293457,1.35078764,3.0855546
30895.16221,1212.3035,1.499120831,3.058778524
30896.16222,1213.303517,1.211657763,3.106175184
30897.17209,1214.313386,1.424773812,3.069242716
30898.18221,1215.323504,0.733635366,3.18650341
30899.1921,1216.333389,0.580430031,3.213279486
30900.19211,1217.333403,0.255793482,3.269293785
30901.20225,1218.343539,-0.027519131,3.318844795
30902.21213,1219.353426,-0.027699584,3.320383549
30903.22213,1220.363424,0.5939641,3.214510441
30904.22214,1221.36343,0.580610514,3.216049433
30905.22214,1222.363434,0.473420858,3.234207869
30906.22219,1223.363479,0.148603871,3.290222168
30907.23231,1224.373607,0.037083361,3.309611559
30908.24217,1225.383464,0.037083361,3.310534954
30909.24218,1226.383472,0.260304838,3.272986889
30910.24218,1227.383475,0.148603871,3.29206872
30911.24219,1228.383485,-0.501030147,3.404097319
30912.24223,1229.383518,-0.152573675,3.345928669
30913.25222,1230.393518,-0.032571841,3.325923443
30914.26235,1231.403644,0.636009812,3.211432695
30915.27231,1232.413603,0.436066926,3.24467206
30916.28224,1233.42353,0.440578252,3.243440866
30917.28224,1234.423535,-0.111430191,3.338234425
30918.29225,1235.433542,-0.765395105,3.451801777
30919.29226,1236.43355,-0.649543703,3.433950901
30920.29226,1237.433557,-0.668310881,3.438567638
30921.29228,1238.433572,0.000451223,3.325000286
30922.29229,1239.433584,0.000451223,3.324076891
30923.29229,1240.433587,0.000270769,3.324384689
30924.29233,1241.433619,0.000270769,3.324384689
30925.30233,1242.443622,0.000270769,3.324692488
30926.31231,1243.453608,0.000270769,3.324692488
30927.31232,1244.453618,0.000270769,3.325000286
30928.31233,1245.453619,0.000270769,3.325307846
30929.31234,1246.453633,0.000270769,3.325615644
30930.31234,1247.453636,0.000270769,3.325615644
30931.31236,1248.453648,0.000270769,3.325923443
30932.31236,1249.453653,0.000270769,3.325923443
30933.31237,1250.45366,0.000451223,3.325923443
30934.3124,1251.453691,0.000270769,3.326231241
30935.32238,1252.463677,0.306501031,3.273602486
30936.3224,1253.463694,0.046286512,3.3179214
30937.3324,1254.473689,0.046286512,3.318229198
30938.3324,1255.473697,0.046286512,3.318229198
30939.33242,1256.473716,0.046286512,3.318536997
30940.34243,1257.483726,0.208875462,3.290529966
30941.34245,1258.483746,0.436066926,3.251442909
30942.35248,1259.493769,0.329960018,3.268985987
30943.36242,1260.503714,0.329960018,3.268985987
30944.36245,1261.503746,0.417841077,3.2532897
30945.36247,1262.503764,0.872765362,3.174500227
30946.37247,1263.513765,1.057730556,3.141261101
30947.37248,1264.513777,0.385178924,3.256059647
30948.38249,1265.523782,0.000270769,3.322537899
30949.38249,1266.523788,0.000270769,3.323461294
30950.38251,1267.523804,0.000451223,3.323769093
30951.38254,1268.52383,0.608039498,3.219742537
30952.38255,1269.523838,1.2717489,3.104020834
30953.39253,1270.533824,2.023339272,2.972602606
30954.39254,1271.533834,2.464549065,2.893813372
30955.39255,1272.533842,2.316215992,2.91566515
30956.40255,1273.543843,1.610280395,3.034772396
30957.40256,1274.543854,1.016226172,3.136336803
30958.40257,1275.54386,0.696281433,3.192043304
30959.40258,1276.543874,1.114032149,3.12002492
30960.40259,1277.543886,0.979052663,3.142799854
30961.40259,1278.543886,0.886660278,3.158496141
30962.4026,1279.543894,0.784523368,3.175731421
30963.40272,1280.544009,0.339343637,3.252674103
30964.41262,1281.553908,-0.120633341,3.332386732
30965.41264,1282.553929,-0.116121992,3.333309889
30966.41266,1283.553948,0.320395976,3.259137154
30967.42264,1284.563937,0.320395976,3.259137154
30968.43266,1285.573949,0.320576429,3.259137154
30969.43267,1286.573968,0.320576429,3.25975275
30970.44267,1287.58396,0.320395976,3.25975275
30971.44269,1288.583982,0.881968498,3.163112879
30972.44284,1289.584137,0.463856816,3.234515667
30973.45269,1290.593984,0.784342945,3.178809166
30974.4527,1291.593988,0.547587395,3.219434738
30975.45272,1292.594008,0.682206035,3.196352005
30976.45272,1293.594013,0.821155548,3.172038078
30977.46272,1294.604013,0.575918674,3.213894844
30978.46273,1295.604027,0.505541682,3.225898027
30979.46274,1296.604031,0.714687705,3.190196514
30980.46274,1297.604037,0.593783617,3.21020174
30981.4628,1298.604095,1.27644074,3.092325449
30982.46289,1299.604186,2.61306262,2.860266447
30983.47278,1300.614068,-0.821516275,3.449954987
30984.47279,1301.614084,2.505872965,2.87904048
30985.4728,1302.614095,0.575918674,3.20804739
30986.47281,1303.6141,0.273838878,3.261291742
30987.47297,1304.614261,-0.47287932,3.391170979
30988.48278,1305.624076,-1.754282475,3.614304543
30989.48282,1306.624113,-1.628506064,3.596761703
30990.4829,1307.624196,-1.387419701,3.558290482
30991.48297,1308.624266,-1.099595666,3.510893583
30992.49286,1309.634151,-0.798237681,3.460726976
30993.49298,1310.63427,0.000451223,3.323461294
30994.50288,1311.644173,0.000451223,3.323153496
30995.50289,1312.644182,0.000270769,3.323153496
30996.50291,1313.644205,0.000270769,3.323153496
30997.51289,1314.654183,0.000270769,3.323153496
30998.51301,1315.654303,0.000631677,3.323153496
30999.51303,1316.65432,0.000451223,3.323461294
31000.52294,1317.664234,0.000270769,3.323461294
31001.53292,1318.674209,0.000270769,3.323769093
31002.54294,1319.684231,0.000451223,3.324076891
31003.54294,1320.684235,0.000451223,3.323769093
31004.54297,1321.684261,0.000451223,3.324384689
31005.54309,1322.684382,0.000451223,3.324384689
31006.55296,1323.694257,0.000451223,3.325000286
31007.55302,1324.694314,0.0000903,3.325307846
31008.55308,1325.694369,0.000270769,3.325307846
31009.56298,1326.704275,0.000270769,3.325307846
31010.56301,1327.704299,0.000270769,3.325307846
31011.56301,1328.704301,0.000451223,3.325615644
31012.56307,1329.704361,0.000451223,3.325615644
31013.56319,1330.704483,0.000451223,3.325923443
31014.57307,1331.71436,0.000270769,3.326231241
31015.58332,1332.72461,0.000451223,3.326231241
31016.59305,1333.734341,0.000270769,3.32653904
31017.59314,1334.734437,0.000451223,3.32653904
31018.60302,1335.744315,0.000451223,3.326231241
31019.60306,1336.744356,0.000631677,3.326846838
31020.60314,1337.744437,0.000270769,3.326846838
31021.61308,1338.754372,0.449961871,3.249596357
31022.61308,1339.754374,0.974360883,3.158188343
31023.62309,1340.764385,1.633558989,3.042158842
31024.62313,1341.764426,1.712597728,3.025846958
31025.63311,1342.774403,1.51788795,3.057855129
31026.64314,1343.784428,1.378216743,3.080630302
31027.65312,1344.794413,0.877457142,3.165882826
31028.65313,1345.794427,2.394352436,2.90273881
31029.65339,1346.794682,0.650085211,3.202199697
31030.66315,1347.804444,1.294305682,3.090786695
31031.66317,1348.804468,1.021098375,3.136952162
31032.6633,1349.804594,0.260304838,3.26837039
31033.67318,1350.814469,1.902976632,2.984913588
31034.67319,1351.814481,-0.116121992,3.331771135
31035.67339,1352.81468,-0.078587584,3.327154636
31036.68316,1353.824456,-0.073895782,3.327770233
31037.68319,1354.824478,-0.116121992,3.335772038
31038.68319,1355.824478,-0.157265484,3.34377408
31039.68322,1356.824512,-0.116121992,3.337618828
31040.68323,1357.824519,-0.069384433,3.330232382
31041.68327,1358.824559,-0.380126029,3.384707689
31042.69325,1359.834538,-0.320034891,3.374859095
31043.69325,1360.834543,-0.287192285,3.370242357
31044.69326,1361.834548,-0.269327343,3.367780209
31045.69328,1362.834574,-0.39907369,3.391170979
31046.70326,1363.844552,-0.690867662,3.442260742
31047.7033,1364.844594,0.000451223,3.324076891
